	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c60398	0	23	44	0	0	0	0	0	0	9	24	22	-1	0	40	0	4	-1	-1	13	0	0	0	-1	0	0	0	7	38	15
c60405	0	15	44	0	0	0	23	0	0	32	0	0	7	0	36	0	-1	-1	0	-1	0	7	0	49	0	0	35	7	38	15
c60427	0	0	0	0	0	-1	-1	0	-1	-1	-1	0	-1	0	21	0	-1	0	0	0	0	0	-1	0	24	0	47	48	0	-1
c60456	0	0	44	0	29	-1	-1	0	0	0	-1	-1	14	24	0	32	4	-1	0	0	0	0	7	0	0	0	13	0	38	15
c60457	0	0	44	0	-1	-1	-1	0	0	0	-1	-1	14	24	0	-1	4	0	0	0	0	0	7	-1	0	-1	13	0	38	15
c60466	0	0	44	0	0	0	0	7	-1	19	-1	0	32	0	0	19	-1	0	0	0	-1	-1	8	0	-1	35	0	-1	38	15
c60477	0	-1	44	0	0	0	-1	-1	0	0	-1	-1	-1	0	0	8	4	0	1	0	12	0	0	12	0	0	0	0	38	15
c60489	19	-1	44	0	0	0	0	15	20	21	9	-1	-1	0	-1	0	4	0	0	0	13	-1	23	0	10	0	13	0	-1	-1
c60504	36	0	0	15	0	-1	0	-1	0	-1	39	0	49	0	-1	0	0	0	0	2	0	0	19	0	24	0	47	0	-1	-1
c60523	39	-1	0	0	0	0	0	-1	0	0	7	-1	0	3	0	49	0	0	0	0	-1	0	36	32	-1	32	-1	-1	0	-1
c60538	0	50	0	0	38	0	38	0	-1	0	0	32	-1	38	0	0	34	0	0	35	0	2	-1	-1	0	0	34	27	40	0
c60546	-1	-1	0	-1	0	-1	0	-1	-1	0	-1	-1	-1	39	-1	0	-1	-1	-1	13	32	0	0	48	0	0	0	0	-1	-1
c60547	-1	0	0	32	0	-1	-1	-1	0	0	-1	0	0	-1	0	0	0	0	-1	13	32	0	0	48	0	0	0	0	0	-1
c60557	0	0	0	49	-1	0	-1	0	47	20	0	0	2	0	2	0	8	7	0	0	0	29	19	-1	24	48	0	-1	0	0
c60565	0	0	29	34	0	0	13	0	0	21	-1	0	5	0	0	0	-1	0	-1	15	0	26	0	-1	0	0	49	0	0	0
c60566	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	0	0	19	0	32	13	0	13	0	0	0	0	-1	0	0	-1
c60567	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	32	13	0	13	0	0	0	0	-1	0	0	-1
c60568	0	26	44	0	-1	0	-1	-1	0	-1	24	37	-1	-1	-1	3	4	0	47	-1	-1	-1	0	0	0	-1	0	7	38	15
c60572	0	0	0	-1	0	0	0	-1	-1	0	0	-1	0	0	0	49	0	0	0	22	-1	-1	-1	8	-1	-1	-1	-1	0	-1
c60579	0	0	29	34	0	-1	-1	-1	9	0	-1	29	22	0	0	-1	1	0	-1	-1	32	26	0	0	0	0	49	-1	0	32
c60582	25	0	0	0	0	16	21	-1	0	0	0	-1	0	0	0	49	7	0	-1	0	0	-1	0	-1	21	0	0	0	0	29
c60583	25	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	0	49	7	0	-1	0	0	-1	0	-1	21	-1	0	-1	0	-1
c60591	9	21	0	-1	0	0	-1	7	-1	0	0	13	-1	0	0	-1	48	-1	0	0	0	0	0	0	-1	0	0	48	0	50
c60597	32	0	44	-1	0	32	0	0	22	11	29	-1	48	-1	0	0	4	0	0	0	0	0	0	0	12	-1	0	7	38	15
c60629	-1	-1	44	0	9	0	0	-1	0	48	-1	0	-1	-1	0	12	4	0	0	-1	0	-1	32	-1	50	0	13	-1	-1	-1
c60634	-1	13	44	0	0	0	-1	0	0	9	24	37	-1	0	0	0	4	0	0	13	-1	0	-1	-1	0	-1	0	7	38	15
c60642	17	22	0	0	-1	0	-1	-1	0	32	48	-1	0	-1	-1	49	0	-1	0	-1	1	0	0	0	-1	0	0	-1	13	50
c60664	17	0	50	2	-1	0	-1	-1	0	0	9	-1	0	0	-1	49	1	-1	0	2	1	-1	-1	13	21	0	2	-1	-1	50
c60670	0	0	-1	0	-1	2	-1	7	0	7	-1	0	0	0	-1	49	48	-1	0	0	-1	-1	0	0	-1	50	23	-1	0	0
c60687	-1	0	44	-1	21	0	0	0	2	0	0	0	0	13	9	0	-1	0	-1	0	21	0	0	0	-1	-1	0	-1	38	15
c60690	2	0	44	-1	0	0	0	0	2	0	34	36	0	13	9	0	4	-1	0	-1	0	0	-1	-1	0	0	-1	0	38	15
c60691	2	0	44	-1	0	0	-1	0	2	0	34	36	0	13	9	0	4	-1	0	0	0	0	0	0	0	0	0	0	38	15
c60705	0	1	-1	0	0	-1	0	0	0	0	0	0	-1	0	0	-1	4	0	-1	0	0	0	0	50	0	0	-1	-1	38	15
c60712	0	0	0	0	48	-1	-1	-1	0	0	-1	15	0	21	0	0	20	-1	-1	0	0	0	19	32	-1	-1	-1	0	0	0
c60749	-1	0	-1	0	0	0	0	0	-1	-1	0	-1	0	21	-1	-1	0	49	0	0	0	0	19	12	-1	19	0	0	0	0
c60756	9	12	0	0	0	-1	-1	5	0	-1	-1	0	0	39	0	-1	4	-1	-1	13	-1	0	-1	48	50	0	0	0	0	0
c60775	-1	-1	14	9	7	-1	-1	0	-1	20	0	-1	-1	8	0	45	38	0	0	10	23	0	-1	0	-1	-1	-1	0	0	0
c60779	9	12	0	0	0	-1	0	0	0	4	-1	-1	0	39	0	50	4	-1	-1	13	0	0	0	48	50	0	0	-1	-1	-1
c60810	0	0	0	0	0	-1	0	-1	0	22	0	-1	0	0	0	49	-1	5	0	5	0	-1	0	0	21	0	0	0	0	24
c60811	0	-1	0	0	0	-1	0	-1	0	22	0	-1	0	0	0	-1	0	5	-1	5	-1	30	-1	0	21	0	0	0	0	24
c60826	0	7	-1	0	0	0	23	0	0	-1	0	0	7	-1	0	0	4	0	0	-1	0	7	-1	-1	35	0	0	7	-1	15
c60837	-1	0	-1	0	38	0	0	0	0	0	23	-1	0	0	-1	0	48	0	12	0	0	-1	10	0	0	0	23	-1	0	0
c60853	0	0	-1	0	15	0	-1	0	22	0	-1	-1	2	0	-1	0	1	0	0	0	22	0	0	-1	23	15	50	0	34	0
c60894	0	0	-1	0	0	0	0	-1	0	22	0	-1	0	0	0	49	0	5	49	5	0	30	50	-1	21	0	0	0	0	-1
c60895	0	0	0	-1	0	0	33	-1	50	22	0	-1	0	0	0	49	0	-1	49	5	0	30	-1	-1	21	0	-1	0	0	-1
c60902	0	0	44	23	-1	12	0	0	0	0	-1	0	-1	-1	0	32	-1	8	-1	0	0	0	7	0	0	0	13	0	38	15
c60903	0	0	44	23	9	12	49	0	-1	-1	-1	0	14	24	0	32	4	8	-1	0	0	0	7	0	0	0	13	-1	38	15
c60925	0	0	43	0	-1	-1	0	-1	0	0	0	-1	33	0	0	49	30	-1	0	0	47	0	0	13	-1	1	19	-1	10	0
c60930	25	47	0	8	0	16	21	-1	0	40	44	-1	0	-1	-1	49	7	0	-1	0	0	0	0	-1	21	-1	0	-1	0	29
c60931	25	0	0	-1	0	16	21	-1	0	-1	44	-1	-1	1	-1	49	7	0	-1	0	-1	-1	-1	-1	21	-1	0	0	0	29
c60954	0	-1	44	36	23	0	0	0	39	0	-1	0	0	-1	0	0	-1	0	0	36	-1	-1	-1	-1	-1	0	13	-1	38	15
c61010	0	13	44	0	0	0	0	0	5	9	-1	37	-1	-1	0	0	4	0	-1	13	-1	0	0	0	0	0	0	7	38	-1
c61020	0	0	42	0	-1	-1	0	0	0	20	23	38	0	-1	0	8	0	-1	-1	0	49	0	-1	32	24	-1	0	1	0	0
c61030	-1	39	0	-1	0	18	7	-1	0	0	-1	-1	0	0	0	49	-1	39	0	0	13	19	0	13	21	0	0	25	-1	-1
c61034	0	0	0	0	24	-1	38	-1	0	20	0	0	13	-1	0	0	0	-1	-1	-1	-1	0	19	0	24	0	-1	0	-1	-1
c61035	0	0	0	0	24	-1	38	-1	0	20	0	0	13	15	0	0	0	-1	-1	-1	-1	0	-1	-1	24	0	0	0	0	0
c61067	-1	1	0	-1	0	0	13	43	-1	-1	-1	0	0	0	-1	0	23	0	0	0	0	41	0	0	24	0	-1	20	-1	-1
c61091	-1	47	50	2	0	-1	0	-1	0	0	9	-1	0	-1	0	-1	-1	0	0	2	1	13	1	-1	21	0	-1	-1	-1	50
c61141	-1	13	-1	0	13	-1	8	32	0	20	0	-1	0	0	0	-1	0	-1	-1	0	0	0	19	32	24	0	-1	1	0	0
c61154	0	12	44	8	0	0	35	-1	33	0	0	-1	0	13	0	0	-1	0	0	0	-1	0	0	0	12	0	-1	49	38	-1
c61156	0	-1	-1	0	-1	0	0	0	22	0	-1	43	14	24	0	32	4	47	-1	0	0	-1	7	0	0	30	13	0	38	15
c61157	0	19	44	0	0	0	0	0	-1	-1	-1	-1	14	-1	0	32	4	47	-1	0	-1	0	7	0	0	30	13	0	38	-1
c61165	2	0	-1	-1	0	0	0	0	-1	0	34	36	0	13	9	0	4	-1	0	-1	-1	0	0	-1	0	17	-1	0	38	15
c61193	0	-1	44	0	0	0	35	0	-1	0	0	-1	7	13	0	0	4	20	0	0	0	0	0	0	12	13	-1	0	-1	15
c61204	-1	0	-1	0	0	17	-1	0	-1	0	-1	0	0	-1	0	-1	4	-1	0	0	-1	0	0	-1	0	0	13	-1	38	15
c61207	22	-1	44	0	0	-1	0	-1	23	0	2	0	0	13	0	0	-1	0	0	0	0	0	9	0	-1	33	0	0	38	15
c61225	22	0	0	15	0	0	0	0	0	0	0	-1	-1	21	0	0	0	49	0	-1	0	33	19	12	24	0	0	26	0	15
c61226	-1	-1	-1	8	0	0	35	47	-1	0	0	15	-1	13	-1	-1	-1	0	0	-1	32	-1	-1	-1	12	0	32	0	38	15
c61229	0	0	0	21	38	0	-1	0	0	-1	0	0	0	43	0	0	0	0	0	0	1	-1	5	0	-1	0	-1	0	0	45
c61231	13	0	44	0	-1	45	0	-1	0	0	-1	0	7	-1	0	-1	4	0	0	-1	0	-1	43	24	0	-1	0	7	-1	15
c61255	35	0	-1	-1	0	-1	0	7	-1	0	41	8	32	36	0	33	4	23	39	-1	0	20	0	32	19	-1	0	0	-1	15
c61277	0	-1	0	0	23	0	49	-1	38	22	0	-1	-1	0	-1	-1	0	-1	0	0	0	0	0	14	21	0	12	0	-1	0
c61289	0	37	44	0	17	0	0	0	0	48	-1	0	32	-1	1	23	4	0	32	12	32	7	0	0	0	0	13	-1	38	15
c61291	8	50	-1	8	12	22	0	0	-1	0	-1	0	-1	23	-1	25	1	0	10	0	-1	-1	0	0	-1	15	-1	48	34	0
c61300	0	29	0	23	0	-1	0	-1	49	22	0	-1	-1	-1	0	49	0	5	0	0	0	3	0	0	21	0	-1	0	41	0
c61311	17	0	0	0	0	0	-1	-1	0	32	-1	-1	0	22	0	49	0	0	12	2	-1	32	0	0	21	23	0	-1	13	50
c61316	-1	0	0	-1	48	0	0	0	1	-1	48	0	2	-1	23	0	-1	12	0	2	25	0	0	-1	0	0	0	39	8	0
c61317	0	0	0	-1	48	0	0	0	-1	-1	48	0	-1	-1	23	0	-1	-1	0	-1	25	0	-1	-1	0	0	0	39	-1	0
c61331	-1	23	49	-1	0	0	0	0	0	0	-1	0	0	-1	0	49	22	0	38	13	0	-1	34	0	20	0	16	19	-1	0
c61347	-1	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	-1	20	48	0	48	13	-1	-1	14	0	0	0	0	0
c61362	-1	0	-1	-1	23	-1	-1	-1	-1	22	0	-1	39	0	-1	-1	0	48	0	0	-1	0	0	0	21	7	0	0	0	0
c61381	0	0	44	0	0	13	-1	0	19	-1	4	0	0	13	0	38	4	0	0	32	32	-1	9	-1	-1	33	0	-1	38	15
c61404	0	0	0	9	24	-1	-1	0	0	-1	0	-1	0	-1	0	-1	0	13	0	-1	36	0	19	0	24	13	23	0	-1	0
c61420	0	0	0	36	38	7	0	-1	0	0	0	-1	0	0	0	0	0	0	-1	13	0	0	12	0	0	-1	-1	0	0	0
c61427	0	0	-1	50	50	13	-1	32	0	0	-1	0	0	0	0	0	1	0	0	0	7	-1	0	0	23	0	0	0	0	-1
c61452	0	0	29	34	0	0	0	8	13	0	-1	0	0	0	0	0	1	0	0	-1	-1	26	-1	0	0	0	49	-1	0	-1
c61460	15	3	0	0	1	0	23	0	0	-1	-1	8	40	0	-1	0	0	-1	0	0	-1	0	19	0	-1	0	0	8	0	0
c61479	-1	12	-1	0	33	0	0	0	-1	0	15	0	-1	0	0	49	-1	0	0	13	0	-1	0	0	0	0	16	19	-1	22
c61482	7	0	-1	0	-1	0	0	9	38	0	-1	0	0	-1	0	3	4	0	0	23	32	0	0	43	0	0	13	-1	38	15
c61497	-1	14	-1	2	-1	0	-1	0	23	0	15	0	-1	0	0	49	-1	0	0	0	8	0	49	0	21	-1	0	48	0	0
c61503	26	0	44	0	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	4	15	0	0	-1	0	0	0	-1	-1	0	7	38	-1
c61505	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	0	0	15	0	-1	0	13	-1	0	0	0	0	32	-1	-1	1	-1
c61506	-1	0	0	0	-1	-1	-1	0	0	-1	7	22	49	0	13	22	0	0	0	0	15	-1	19	0	24	-1	-1	0	-1	-1
c61510	21	0	0	0	0	0	0	-1	-1	22	0	-1	15	0	0	-1	13	-1	0	-1	-1	30	0	0	21	0	0	13	-1	0
c61511	21	0	0	-1	0	0	0	-1	0	22	0	-1	15	0	0	-1	13	5	-1	0	0	30	0	0	21	0	0	13	0	-1
c61516	-1	-1	44	0	0	0	0	9	-1	21	9	0	0	-1	0	0	4	0	-1	0	0	0	0	0	-1	0	13	0	-1	-1
c61529	-1	0	0	0	1	0	0	-1	0	29	0	-1	40	0	-1	-1	0	0	15	7	-1	-1	36	38	21	0	0	11	0	50
c61530	0	19	44	0	0	0	0	0	-1	0	-1	43	14	24	0	32	4	47	0	-1	0	0	7	-1	0	30	13	0	38	15
c61531	0	-1	44	0	0	0	0	-1	22	0	-1	-1	14	-1	0	32	4	47	0	0	0	0	7	-1	0	30	13	0	38	15
c61532	0	-1	44	0	0	0	-1	-1	0	1	-1	0	0	-1	0	-1	4	0	32	0	0	7	0	0	0	-1	13	-1	38	15
c61533	0	-1	44	0	0	0	-1	0	0	1	-1	0	0	-1	-1	0	4	0	32	0	0	7	0	-1	0	0	-1	-1	38	-1
c61540	-1	-1	-1	23	0	0	0	32	7	0	0	0	-1	-1	-1	-1	-1	0	-1	0	0	-1	-1	-1	0	0	-1	7	-1	15
c61541	0	0	-1	23	0	0	0	-1	7	-1	0	0	-1	0	3	-1	4	0	0	0	0	10	0	-1	0	0	-1	7	-1	15
c61556	0	-1	-1	-1	15	0	36	0	1	0	0	0	29	0	19	0	0	0	0	0	48	0	39	-1	24	0	2	20	0	-1
c61558	-1	0	-1	0	-1	0	0	0	0	0	0	-1	50	0	0	49	2	0	0	13	0	0	0	0	20	0	16	-1	-1	0
c61571	0	-1	0	0	0	0	0	20	0	-1	0	0	0	30	-1	-1	-1	0	0	0	0	0	0	0	32	0	-1	0	2	0
c61572	0	10	-1	0	-1	0	35	-1	33	0	0	15	-1	13	0	0	4	0	0	0	0	0	0	0	12	0	-1	0	38	-1
c61575	-1	-1	0	0	0	-1	7	0	34	0	-1	13	0	-1	0	49	22	0	0	13	0	0	34	-1	0	-1	16	19	-1	0
c61611	-1	0	0	-1	38	39	-1	48	-1	0	0	0	8	13	0	0	-1	0	-1	0	0	-1	0	15	0	19	0	-1	0	0
c61617	15	0	0	0	1	0	-1	0	0	0	12	-1	40	0	25	0	-1	1	0	0	-1	0	19	0	24	0	0	8	30	0
c61632	29	0	0	0	13	-1	0	0	0	20	0	22	0	1	-1	0	0	0	2	7	48	0	19	32	24	-1	0	-1	0	0
c61654	-1	0	0	0	23	0	0	-1	0	-1	0	-1	0	1	0	-1	0	0	0	0	0	0	45	0	-1	0	40	0	-1	0
c61666	0	0	43	0	0	-1	39	-1	0	0	12	-1	-1	0	0	49	44	22	0	2	-1	15	-1	-1	-1	0	0	-1	-1	0
c61670	0	-1	43	0	32	0	0	-1	24	0	0	-1	-1	0	0	-1	30	0	0	-1	0	0	0	13	-1	0	0	0	10	0
c61671	0	0	43	0	-1	0	-1	-1	24	0	0	-1	0	0	0	49	30	0	-1	0	-1	0	0	13	-1	0	0	0	10	0
c61679	0	0	44	0	0	39	0	0	0	9	24	0	-1	0	40	0	4	0	0	13	0	0	-1	-1	17	0	0	7	38	15
c61703	0	0	-1	0	-1	-1	0	2	32	20	0	-1	-1	-1	0	0	-1	0	0	10	-1	0	19	14	-1	-1	0	0	0	22
c61708	35	0	0	0	0	39	0	0	0	-1	0	0	-1	9	0	0	1	44	-1	0	-1	-1	0	0	0	12	-1	10	-1	0
c61715	0	-1	44	0	0	0	-1	0	0	0	0	0	0	-1	-1	-1	4	-1	0	0	0	39	0	32	0	0	-1	-1	38	15
c61729	-1	-1	0	0	0	-1	23	-1	48	0	20	-1	40	-1	0	0	0	0	-1	0	-1	0	-1	0	24	13	0	8	0	0
c61768	0	0	-1	-1	0	0	0	-1	0	0	1	-1	0	0	0	49	0	0	49	0	0	0	-1	0	-1	0	-1	0	-1	-1
c61794	0	-1	0	-1	0	-1	32	0	21	-1	0	33	11	0	2	-1	0	-1	0	0	-1	-1	-1	0	21	-1	0	-1	-1	1
c61806	0	24	-1	7	26	-1	0	0	0	20	0	0	14	-1	0	0	0	32	10	10	0	0	19	-1	24	0	0	0	-1	8
c61813	7	0	44	0	26	0	0	-1	0	0	0	-1	0	13	0	38	4	0	0	32	0	0	9	10	0	33	0	-1	38	-1
c61829	0	-1	0	-1	-1	0	7	-1	0	0	0	-1	0	0	0	49	-1	39	0	0	-1	0	-1	0	21	0	11	23	9	0
c61836	19	3	44	0	0	-1	0	0	20	21	9	-1	0	-1	0	0	-1	0	-1	0	0	29	0	0	0	0	13	0	38	-1
c61866	-1	0	0	-1	-1	0	0	0	-1	36	0	0	0	-1	32	49	39	2	0	13	0	0	45	-1	0	0	16	19	-1	0
c61867	-1	-1	-1	0	0	-1	0	0	0	36	0	0	0	0	32	49	39	2	0	13	0	0	45	0	0	0	16	19	-1	0
c61917	47	-1	44	0	0	0	0	0	0	0	0	0	0	13	0	38	4	0	0	32	0	-1	9	10	0	33	-1	0	38	15
c61920	50	19	44	-1	-1	32	0	-1	0	-1	-1	0	-1	24	0	32	4	47	0	0	0	0	7	0	23	0	13	0	38	15
c61921	50	19	44	0	-1	32	0	-1	0	-1	-1	0	14	24	0	32	4	-1	0	-1	-1	0	7	0	-1	0	13	0	38	15
c61925	0	0	44	0	0	0	19	-1	0	0	0	0	11	2	0	-1	4	0	-1	0	0	50	0	2	0	0	0	7	38	-1
c61939	0	0	0	0	34	0	-1	-1	41	0	10	-1	-1	0	0	-1	-1	34	21	0	-1	44	-1	0	21	17	0	8	0	50
c61956	0	19	44	0	0	0	0	0	0	0	-1	0	0	-1	0	-1	4	15	-1	45	0	0	0	0	19	0	0	7	38	15
c61958	0	0	-1	0	0	0	0	-1	0	0	-1	-1	0	-1	0	-1	0	0	0	0	-1	0	-1	-1	-1	0	0	0	0	50
c61959	-1	0	-1	0	-1	-1	0	-1	0	0	-1	-1	0	0	0	49	0	0	0	0	-1	-1	36	32	-1	-1	0	0	0	50
c61964	23	0	0	-1	-1	-1	0	7	0	0	32	0	-1	2	-1	49	48	-1	0	0	0	0	0	15	-1	0	23	48	40	0
c61972	-1	-1	15	-1	0	10	8	47	0	0	0	2	-1	-1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	41	-1
c61976	0	0	0	-1	0	0	0	-1	0	22	0	-1	-1	0	0	49	-1	5	0	5	-1	30	0	15	21	-1	0	-1	0	-1
c61993	0	0	43	0	32	0	7	-1	-1	0	0	-1	0	20	0	49	30	-1	0	0	0	-1	0	-1	-1	0	0	0	-1	0
c62000	0	0	44	-1	0	0	0	-1	20	0	0	0	32	46	-1	0	4	0	0	0	-1	-1	0	0	0	0	-1	0	-1	15
c62005	-1	0	40	37	-1	2	0	-1	0	-1	-1	-1	0	0	0	49	0	50	0	-1	0	0	0	0	-1	0	19	0	0	23
c62012	-1	-1	1	0	0	0	12	-1	2	48	0	-1	50	0	0	49	0	0	0	22	0	-1	3	15	-1	7	0	7	0	0
c62016	0	0	44	-1	0	-1	-1	0	29	0	-1	0	14	-1	-1	32	4	-1	0	0	0	0	7	0	-1	0	13	0	38	-1
c62017	0	0	-1	-1	0	-1	0	0	29	0	-1	0	14	24	0	-1	-1	-1	0	0	0	0	7	0	-1	0	13	0	-1	15
c62018	0	0	-1	0	-1	-1	0	0	0	20	-1	0	-1	0	32	-1	0	-1	0	10	22	35	-1	14	24	47	0	0	0	23
c62030	0	1	0	0	0	0	34	0	1	0	0	2	0	0	19	-1	0	0	0	0	0	0	-1	0	24	0	2	20	0	23
c62075	-1	0	-1	0	0	0	8	0	30	0	0	13	0	-1	-1	49	0	22	0	13	0	-1	14	0	-1	0	16	19	-1	22
c62096	35	-1	44	-1	-1	-1	0	-1	-1	0	0	0	0	13	9	0	4	0	0	35	-1	0	1	0	0	0	0	0	38	15
c62099	-1	0	44	0	0	0	-1	0	0	0	-1	0	14	24	0	0	-1	0	0	-1	32	0	0	0	0	-1	13	-1	38	-1
c62143	0	0	8	0	0	0	0	19	22	1	-1	0	0	0	0	0	1	-1	0	0	22	0	0	0	23	15	50	-1	-1	0
c62150	0	0	-1	-1	0	10	0	-1	-1	0	32	-1	0	-1	0	49	-1	0	0	0	0	32	2	0	-1	0	0	0	0	0
c62162	0	0	0	-1	0	0	-1	-1	0	0	0	-1	15	0	1	-1	-1	0	0	0	38	0	-1	0	21	0	-1	0	8	0
c62164	0	0	43	0	-1	39	-1	-1	49	0	0	-1	0	0	47	49	-1	0	39	0	0	0	0	0	-1	0	4	0	10	0
c62165	0	0	43	0	32	39	-1	-1	49	0	0	-1	0	-1	47	-1	0	0	39	-1	0	0	0	0	-1	0	4	0	10	0
c62170	0	13	-1	19	0	0	0	-1	1	0	-1	0	36	0	-1	-1	-1	0	-1	4	0	-1	-1	0	0	0	13	50	0	0
c62193	0	-1	44	0	0	0	8	22	-1	0	-1	0	0	22	0	-1	-1	15	0	0	0	-1	0	0	0	0	-1	-1	38	15
c62212	0	0	44	23	0	0	-1	32	0	0	0	0	0	0	-1	-1	4	0	0	-1	0	-1	12	-1	0	-1	-1	7	-1	-1
c62213	0	0	44	23	0	0	-1	32	0	0	0	0	0	0	-1	-1	4	-1	-1	0	0	10	-1	-1	-1	0	-1	7	-1	15
c62225	0	21	0	0	0	0	-1	7	0	0	0	0	0	-1	0	49	48	-1	0	-1	-1	0	-1	0	21	0	0	48	0	0
c62230	-1	0	0	0	23	0	0	-1	20	22	0	-1	0	0	-1	49	0	0	2	-1	0	0	-1	0	21	0	0	0	0	0
c62242	0	5	48	19	0	0	34	0	-1	0	32	0	0	0	-1	47	1	-1	0	0	-1	0	0	35	0	0	0	-1	9	0
c62247	0	0	-1	0	50	32	-1	-1	-1	0	-1	-1	0	0	48	49	22	0	0	32	-1	-1	36	0	-1	22	0	0	0	50
c62249	-1	0	0	0	38	1	0	-1	0	0	-1	22	-1	-1	-1	-1	0	0	4	-1	0	0	0	0	0	-1	23	0	0	32
c62251	-1	0	0	22	38	0	15	0	0	-1	0	0	0	0	23	-1	0	0	0	-1	0	0	0	-1	36	0	-1	0	48	0
c62254	0	0	38	-1	19	0	39	-1	0	0	0	-1	-1	0	0	49	0	-1	0	0	0	19	-1	32	21	37	-1	-1	0	0
c62277	-1	36	44	0	22	0	0	7	13	0	0	0	0	13	9	0	4	49	7	35	0	0	0	-1	-1	0	0	0	38	-1
c62287	-1	-1	8	0	0	-1	0	0	0	4	-1	0	-1	-1	40	0	0	17	-1	13	-1	0	0	48	0	0	0	0	0	0
c62288	-1	0	0	0	-1	0	0	0	0	0	-1	0	50	0	47	-1	0	22	-1	13	0	-1	10	0	0	-1	16	19	-1	-1
c62297	0	0	40	37	-1	0	0	-1	-1	22	0	-1	-1	0	0	-1	0	0	0	-1	0	0	0	7	21	0	19	0	-1	0
c62336	-1	0	-1	0	-1	0	0	-1	0	0	0	-1	0	0	0	-1	30	0	0	0	0	0	0	13	-1	0	0	0	10	0
c62337	0	0	43	0	-1	0	0	-1	0	0	0	-1	0	0	-1	49	30	0	0	0	0	0	-1	13	-1	0	0	0	10	0
c62340	-1	0	-1	21	38	0	-1	0	0	0	0	15	0	0	0	0	0	-1	0	0	-1	-1	0	32	-1	0	23	0	0	36
c62350	-1	1	0	0	-1	22	0	-1	1	-1	0	-1	0	-1	0	0	2	0	0	0	-1	0	4	0	24	0	-1	20	0	0
c62358	-1	0	44	-1	0	12	32	-1	0	-1	-1	50	14	24	-1	0	4	0	-1	-1	0	-1	-1	0	0	0	13	0	38	15
c62366	17	0	0	0	-1	0	-1	-1	0	32	0	-1	0	0	0	49	0	-1	0	2	-1	0	13	0	21	0	0	-1	-1	50
c62402	0	50	0	0	38	16	2	0	-1	0	-1	0	8	38	0	22	0	0	-1	0	-1	2	-1	0	29	0	-1	-1	0	40
c62450	0	-1	44	0	0	0	-1	-1	0	-1	-1	0	7	-1	8	47	4	37	0	-1	-1	7	0	0	0	0	36	7	-1	15
c62461	41	0	43	0	-1	0	0	-1	41	0	0	-1	0	0	0	49	-1	0	0	0	0	-1	-1	0	-1	0	0	0	0	-1
c62484	10	-1	-1	0	30	0	34	0	-1	-1	0	0	0	32	0	-1	4	-1	32	0	-1	0	15	13	0	-1	32	7	38	15
c62485	-1	1	44	0	-1	0	34	0	0	0	0	0	0	32	0	-1	4	5	32	0	0	0	15	13	0	0	32	7	38	15
c62500	0	0	0	-1	0	36	0	-1	7	-1	0	-1	-1	0	0	49	0	13	0	0	0	0	-1	5	21	0	31	0	19	22
c62515	-1	0	0	-1	-1	5	7	-1	0	0	0	-1	0	0	0	-1	44	39	-1	0	1	0	-1	0	-1	40	0	-1	0	9
c62545	0	-1	21	-1	23	-1	0	-1	0	22	-1	-1	-1	0	-1	49	-1	0	-1	20	-1	0	-1	0	21	0	0	8	0	0
c62552	7	0	0	-1	0	22	22	0	17	44	0	16	2	-1	0	0	-1	-1	21	0	0	0	19	-1	24	0	0	0	-1	0
c62554	-1	13	48	19	-1	0	0	-1	1	0	0	0	0	0	-1	0	-1	-1	0	-1	0	-1	0	0	0	0	15	0	0	0
c62558	-1	0	-1	0	0	-1	0	0	0	4	-1	0	0	-1	0	0	-1	0	-1	13	0	0	-1	48	-1	0	0	21	0	-1
c62562	-1	-1	43	-1	-1	0	0	-1	15	35	0	-1	-1	0	49	-1	0	0	-1	0	40	0	0	0	-1	8	0	13	0	0
c62576	0	-1	44	0	0	0	-1	0	-1	0	0	0	7	0	0	0	-1	0	0	-1	0	7	0	49	0	9	0	-1	38	15
c62587	-1	0	-1	-1	48	0	0	0	0	0	0	-1	-1	0	-1	49	28	-1	-1	-1	27	0	0	0	0	-1	16	19	-1	1
c62599	0	0	49	-1	19	-1	0	-1	0	-1	-1	-1	-1	-1	-1	49	38	-1	0	0	-1	-1	7	0	21	-1	0	0	9	8
c62609	0	0	22	19	0	0	-1	-1	1	0	0	32	0	-1	-1	0	1	-1	0	-1	0	0	0	0	-1	0	-1	0	13	0
c62619	19	0	44	41	0	-1	0	0	0	0	0	-1	38	0	0	0	4	0	7	0	0	0	0	0	0	0	13	0	38	15
c62627	0	13	-1	0	26	-1	0	0	-1	20	0	0	0	0	32	0	0	0	0	-1	22	0	19	14	24	0	32	-1	0	20
c62630	0	20	0	-1	48	25	-1	-1	-1	45	0	0	0	21	0	0	0	0	0	0	-1	0	19	0	24	23	0	2	36	-1
