tree_index	node_name	label
6	node88	{'NMPs', 'Somite', 'NeuralTube'}
8	node88	{'NMPs', 'Somite', 'NeuralTube'}
9	node88	{'NMPs', 'Somite', 'NeuralTube'}
1	node880	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node89	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node89	{'NMPs', 'Somite', 'NeuralTube'}
4	node89	{'NMPs', 'Somite', 'NeuralTube'}
1	node891	{'NeuralTube', 'Somite'}
1	node893	{'NeuralTube', 'Somite'}
1	node895	{'NeuralTube', 'Somite'}
1	node896	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node897	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node898	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node899	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node9	{'NMPs', 'Somite', 'NeuralTube'}
1	node9	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node9	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
11	node9	{'NeuralTube', 'Somite'}
12	node9	{'NMPs', 'Somite', 'NeuralTube'}
13	node9	{'NMPs', 'Somite', 'NeuralTube'}
2	node9	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
3	node9	{'NMPs', 'Somite', 'NeuralTube'}
4	node9	{'NMPs', 'Somite', 'NeuralTube'}
5	node9	{'NMPs', 'Somite', 'NeuralTube'}
6	node9	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
7	node9	{'NeuralTube', 'Somite'}
9	node9	{'NMPs', 'Somite', 'NeuralTube'}
1	node90	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node90	{'NeuralTube', 'Somite'}
12	node90	{'NeuralTube', 'Somite'}
4	node90	{'NMPs', 'Somite', 'NeuralTube'}
5	node90	{'NMPs', 'Somite', 'NeuralTube'}
6	node90	{'NMPs', 'Somite', 'NeuralTube'}
1	node900	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node903	{'NeuralTube', 'Somite'}
1	node906	{'NeuralTube', 'Somite'}
1	node907	{'NMPs', 'Somite', 'NeuralTube'}
1	node909	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
10	node91	{'NMPs', 'Somite', 'NeuralTube'}
11	node91	{'NMPs', 'Somite', 'NeuralTube'}
12	node91	{'NeuralTube', 'Somite'}
13	node91	{'NMPs', 'Somite', 'NeuralTube'}
3	node91	{'NeuralTube', 'Somite'}
5	node91	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
9	node91	{'NeuralTube', 'Somite'}
1	node915	{'NeuralTube', 'Somite'}
1	node917	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node919	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node92	{'NeuralTube', 'Somite'}
1	node92	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node92	{'NMPs', 'Somite', 'NeuralTube'}
12	node92	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
13	node92	{'NMPs', 'Somite', 'NeuralTube'}
2	node92	{'NeuralTube', 'Somite'}
5	node92	{'NMPs', 'Somite', 'NeuralTube'}
8	node92	{'NeuralTube', 'Somite'}
9	node92	{'NMPs', 'Somite', 'NeuralTube'}
1	node926	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node927	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node929	{'NeuralTube', 'Somite'}
0	node93	{'NeuralTube', 'Somite'}
1	node93	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
3	node93	{'NMPs', 'Somite', 'NeuralTube'}
8	node93	{'NeuralTube', 'Somite'}
9	node93	{'NMPs', 'Somite', 'NeuralTube'}
1	node934	{'NeuralTube', 'Somite'}
1	node936	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node938	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
10	node94	{'NMPs', 'Somite', 'NeuralTube'}
5	node94	{'NMPs', 'Somite', 'NeuralTube'}
8	node94	{'NMPs', 'Somite', 'NeuralTube'}
9	node94	{'NMPs', 'Somite', 'NeuralTube'}
1	node940	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node942	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node943	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node944	{'NeuralTube', 'Somite'}
1	node945	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node95	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node95	{'NeuralTube', 'Somite'}
13	node95	{'NeuralTube', 'Somite'}
2	node95	{'NMPs', 'Somite', 'NeuralTube'}
1	node953	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node96	{'NeuralTube', 'Somite'}
1	node96	{'NeuralTube', 'Somite'}
11	node96	{'NeuralTube', 'Somite'}
3	node96	{'NMPs', 'Somite', 'NeuralTube'}
1	node960	{'NeuralTube', 'Somite'}
1	node962	{'NeuralTube', 'Somite'}
1	node963	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node964	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node966	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node97	{'NeuralTube', 'Somite'}
1	node97	{'NMPs', 'Somite', 'NeuralTube'}
10	node97	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
12	node97	{'NeuralTube', 'Somite'}
13	node97	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
3	node97	{'NMPs', 'Somite', 'NeuralTube'}
5	node97	{'NMPs', 'Somite', 'NeuralTube'}
8	node97	{'NeuralTube', 'Somite'}
1	node971	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node972	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node974	{'NeuralTube', 'Somite'}
1	node976	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node98	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node98	{'NeuralTube', 'Somite'}
2	node98	{'NeuralTube', 'Somite'}
4	node98	{'NMPs', 'Somite', 'NeuralTube'}
5	node98	{'NMPs', 'Somite', 'NeuralTube'}
1	node986	{'NeuralTube', 'Somite'}
1	node988	{'NeuralTube', 'Somite'}
0	node99	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node99	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
13	node99	{'NMPs', 'Somite', 'NeuralTube'}
8	node99	{'NMPs', 'Somite', 'NeuralTube'}
1	node990	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node991	{'NeuralTube', 'Somite'}
1	node999	{'NeuralTube', 'Somite'}
